	match_id	match_seq_num	patch	start_time	duration	game_mode	first_blood_time	barracks_status_dire	barracks_status_radiant	tower_status_dire	tower_status_radiant	dire_score	radiant_score	radiant_win	league_id	league_name	radiant_team_id	radiant_team_name	dire_team_id	dire_team_name
305	5968549123	5001402423	48	1619601509	1615	2	3	63	0	2047	0	40	16	False	12942	OEDL Fall Invitational	8399169.0	SADBOYS2	8261197.0	Motivate.Trust Gaming
306	5968535535	5001403719	48	1619600980	2284	2	330	63	48	1974	1536	20	18	False	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	7732977.0	BOOM Esports	350190.0	Fnatic
307	5968496151	5001367228	48	1619598622	1496	2	3	51	63	1792	1983	13	31	True	12942	OEDL Fall Invitational	8261197.0	Motivate.Trust Gaming	8399169.0	SADBOYS2
308	5968473396	5001358670	48	1619597206	1938	2	0	63	48	1974	896	30	17	False	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	7732977.0	BOOM Esports	350190.0	Fnatic
309	5968471026	5001358410	48	1619596445	2591	2	4	48	63	0	1846	28	40	True	12929	i-联赛	4.0	EHOME	726228.0	Vici Gaming
310	5968424984	5001313309	48	1619593282	1787	2	139	63	63	1974	1846	35	18	False	12929	i-联赛	4.0	EHOME	726228.0	Vici Gaming
311	5968419796	5001314913	48	1619593171	2017	2	90	63	0	1972	1536	23	15	False	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	350190.0	Fnatic	7732977.0	BOOM Esports
312	5968377101	5001281285	48	1619589628	2355	2	261	51	63	1926	1796	22	36	True	12929	i-联赛	4.0	EHOME	726228.0	Vici Gaming
313	5968325055	5001237561	48	1619585885	1552	2	404	63	63	1972	1975	11	21	True	13107	DPC 2021 Season 2 Lower League (SEA) presented by PGL	8062847.0	Galaxy Racer Esports	8261554.0	Army Geniuses
314	5968304080	5001220460	48	1619583860	1768	2	4	3	63	1540	1974	31	45	True	13059	Spring Sunshine Cup	8309640.0	Dream Maker	8238976.0	Calamity King
315	5968282308	5001209027	48	1619582736	1795	2	222	63	63	1972	1796	18	9	False	13107	DPC 2021 Season 2 Lower League (SEA) presented by PGL	8261554.0	Army Geniuses	8062847.0	Galaxy Racer Esports
316	5968250483	5001189186	48	1619579919	2006	2	10	63	48	1958	1792	31	27	False	13059	Spring Sunshine Cup	8238976.0	Calamity King	8309640.0	Dream Maker
317	5968198971	5001145006	48	1619575457	1760	2	287	63	0	2046	0	53	16	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8262639.0	Electronic Boys	8376426.0	D2 Hustlers
318	5968163525	5001114815	48	1619571736	1892	2	141	63	48	2046	1536	30	17	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8262639.0	Electronic Boys	8376426.0	D2 Hustlers
319	5968112278	5001074822	48	1619565919	2281	2	0	31	63	1572	1975	28	32	True	13119	DPC Spring 21 Upper Division (NA) presented by BTS	8260983.0	Undying	7819028.0	4 Zoomers
320	5968064626	5001037823	48	1619561082	2317	2	339	63	15	2038	1572	21	12	False	13119	DPC Spring 21 Upper Division (NA) presented by BTS	7819028.0	4 Zoomers	8260983.0	Undying
321	5968044234	5001024491	48	1619559300	2410	2	349	0	15	0	1574	13	19	True	13114	DreamLeague Season 15 DPC Western Europe Upper Division	2586976.0	OG	8261818.0	Hellbear Smashers
322	5967997371	5000980448	48	1619555905	1809	2	98	63	0	1974	1536	33	16	False	13114	DreamLeague Season 15 DPC Western Europe Upper Division	2586976.0	OG	8261818.0	Hellbear Smashers
323	5967940836	5000933002	48	1619551988	1937	2	51	63	32	1828	1536	34	26	False	13030	Profesional League GW	8353997.0	Olympos Gaming	7315071.0	Holy Knights
324	5967926053	5000936211	48	1619551682	2423	2	228	63	3	1972	518	32	34	False	13114	DreamLeague Season 15 DPC Western Europe Upper Division	8261818.0	Hellbear Smashers	2586976.0	OG
325	5967846026	5000863524	48	1619547333	2106	2	9	63	48	2046	256	44	13	False	13114	DreamLeague Season 15 DPC Western Europe Upper Division	8112124.0	Brame	2163.0	Team Liquid
326	5967738856	5000796533	48	1619542441	3136	2	149	51	51	260	1798	22	31	True	13114	DreamLeague Season 15 DPC Western Europe Upper Division	8112124.0	Brame	2163.0	Team Liquid
327	5967649063	5000705643	48	1619538988	1702	2	111	63	63	2046	1828	25	7	False	13114	DreamLeague Season 15 DPC Western Europe Upper Division	8112124.0	Brame	2163.0	Team Liquid
328	5967451417	5000581953	48	1619532180	2830	2	6	63	63	2036	1792	42	24	False	13115	DreamLeague Season 15 DPC Western Europe Lower Division	8343488.0	Ghost Frogs	8359797.0	Level UP
329	5967326687	5000481132	48	1619528124	2274	2	44	48	63	448	1847	20	27	True	13115	DreamLeague Season 15 DPC Western Europe Lower Division	8359797.0	Level UP	8343488.0	Ghost Frogs
330	5967166598	5000349176	48	1619520781	2490	2	139	63	0	2038	0	29	18	False	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	15.0	PSG.LGD	726228.0	Vici Gaming
331	5967102246	5000294559	48	1619517304	2005	2	133	63	63	2038	1828	38	21	False	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	15.0	PSG.LGD	726228.0	Vici Gaming
332	5966984671	5000215734	48	1619510303	2515	2	479	51	60	1924	1328	31	23	False	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	5.0	INVICTUS GAMING	6209166.0	Team Aster
333	5966946335	5000193205	48	1619507831	3152	2	131	60	0	1824	0	31	43	False	13059	Spring Sunshine Cup	8254195.0	Demon Slayer	7356881.0	SHENZHEN
334	5966933589	5000170941	48	1619506946	1714	2	178	63	63	2038	1830	13	10	False	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	5.0	INVICTUS GAMING	6209166.0	Team Aster
335	5966878884	5000147496	48	1619504208	2409	2	147	63	63	1988	1847	31	34	True	13059	Spring Sunshine Cup	7356881.0	SHENZHEN	8254195.0	Demon Slayer
336	5966841342	5000109952	48	1619500189	2563	2	0	50	63	1792	1958	26	35	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8118983.0	phoenix gaming	8126892.0	Team Magma
337	5966817865	5000086693	48	1619499162	1581	2	241	63	63	1958	1983	24	37	True	13059	Spring Sunshine Cup	8300691.0	Infinite War	8238976.0	Calamity King
338	5966785272	5000061439	48	1619496231	1596	2	214	63	63	2020	1847	20	35	True	13059	Spring Sunshine Cup	8238976.0	Calamity King	8300691.0	Infinite War
339	5966778746	5000060569	48	1619495714	1891	2	55	63	3	2046	1536	21	10	False	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8126892.0	Team Magma	8118983.0	phoenix gaming
340	5966744146	5000033072	48	1619493344	1365	2	114	51	63	896	1983	14	35	True	13059	Spring Sunshine Cup	8300691.0	Infinite War	8238976.0	Calamity King
341	5966634438	4999951787	48	1619482893	2051	2	0	0	63	1536	1975	7	34	True	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8359314.0	Pecado Squad Gaming	8261882.0	felt
342	5966594090	4999924076	48	1619478971	2112	2	126	49	15	1792	1575	11	37	True	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8359314.0	Pecado Squad Gaming	8261882.0	felt
343	5966551291	4999891468	48	1619474201	2733	2	138	0	7	1536	4	26	42	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8359314.0	Pecado Squad Gaming	8261882.0	felt
344	5966455987	4999800075	48	1619467376	1304	2	63	51	63	1920	1983	14	34	True	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	8375259.0	BINOMISTAS	6767209.0	Inverse
345	5966366018	4999755519	48	1619463656	2184	2	156	51	63	260	1846	21	28	True	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	8375259.0	BINOMISTAS	6767209.0	Inverse
346	5966348078	4999737406	48	1619461825	3114	2	180	51	16	1924	0	36	27	False	13115	DreamLeague Season 15 DPC Western Europe Lower Division	8261397.0	No Bounty Hunter	8344760.0	Team Bald Reborn
347	5966250146	4999658315	48	1619457546	2524	2	40	63	15	1982	1572	40	14	False	13115	DreamLeague Season 15 DPC Western Europe Lower Division	8261397.0	No Bounty Hunter	8344760.0	Team Bald Reborn
348	5966222152	4999613107	48	1619455989	1709	2	0	63	55	1974	1796	34	16	False	10458	Mail.ru Esports	5071953.0	MOONLIGHT	8144172.0	xru-xru team
349	5966123503	4999581146	48	1619452614	3173	2	40	63	0	2038	0	52	34	False	13115	DreamLeague Season 15 DPC Western Europe Lower Division	8344760.0	Team Bald Reborn	8261397.0	No Bounty Hunter
350	5966099510	4999528977	48	1619451190	1935	2	116	48	63	1920	1975	14	35	True	10458	Mail.ru Esports	8119818.0	"МГТУ ""Станкин"""	5071953.0	MOONLIGHT
351	5965957787	4999427590	48	1619446744	1828	2	111	63	63	1974	1828	44	16	False	13117	ESL One DPC Eastern Europe Season 2 Lower Division	8255842.0	NoTechies	7422789.0	HellRaisers
352	5965816843	4999347201	48	1619441807	3270	2	173	51	63	260	1847	34	55	True	13117	ESL One DPC Eastern Europe Season 2 Lower Division	7422789.0	HellRaisers	8255842.0	NoTechies
353	5965644218	4999194907	48	1619434529	2510	2	193	63	0	1846	0	44	35	False	13107	DPC 2021 Season 2 Lower League (SEA) presented by PGL	6738815.0	Cignal Ultra	8261114.0	496 Gaming
354	5965584704	4999140985	48	1619431276	1648	2	4	63	0	1974	1536	36	20	False	13107	DPC 2021 Season 2 Lower League (SEA) presented by PGL	6738815.0	Cignal Ultra	8261114.0	496 Gaming
355	5965581291	4999122233	48	1619430737	1108	2	77	63	15	2046	1588	21	3	False	12929	i-联赛	6209804.0	Royal Never Give Up	6209166.0	Team Aster
356	5965532499	4999096216	48	1619427857	1772	2	212	63	63	1974	1974	7	31	True	12929	i-联赛	6209166.0	Team Aster	6209804.0	Royal Never Give Up
357	5965532297	4999109878	48	1619427845	2762	2	459	63	15	260	1588	22	27	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	7453020.0	Aster.Aries	1520578.0	CDEC 
358	5965496389	4999058887	48	1619425617	814	2	53	63	63	2047	2047	2	18	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	7453020.0	Aster.Aries	1520578.0	CDEC 
359	5965492247	4999090184	48	1619425352	3352	2	0	63	3	1828	4	0	0	False	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	7453020.0	Aster.Aries	1520578.0	CDEC 
360	5965476834	4999058454	48	1619424398	2102	2	107	63	3	2046	6	24	16	False	12929	i-联赛	15.0	PSG.LGD	4.0	EHOME
361	5965443797	4999016847	48	1619422238	1175	1	106	63	63	2046	1847	27	10	False	13059	Spring Sunshine Cup	7623629.0	ARMY GENIUSES	8374615.0	5CATS
362	5965428147	4999038718	48	1619421154	3369	2	0	48	15	256	36	0	0	True	13059	Spring Sunshine Cup	8261554.0	Army Geniuses	8374615.0	5CATS
363	5965420968	4999020526	48	1619420666	2582	2	330	63	51	1830	388	34	21	False	12929	i-联赛	15.0	PSG.LGD	4.0	EHOME
364	5965413775	4999030193	48	1619420161	3580	2	0	52	51	896	1926	31	40	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	1520578.0	CDEC 	7453020.0	Aster.Aries
365	5965371038	4998988775	48	1619417131	2722	2	254	56	51	1792	1924	20	26	True	13059	Spring Sunshine Cup	8374615.0	5CATS	7623629.0	ARMY GENIUSES
366	5965367985	4998982140	48	1619416794	2549	2	103	63	0	1574	1536	35	18	False	12929	i-联赛	4.0	EHOME	15.0	PSG.LGD
367	5965317098	4998940785	48	1619412903	2322	2	235	63	0	1956	1536	22	19	False	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8126892.0	Team Magma	8261500.0	Xtreme  Gaming
368	5965289673	4998919574	48	1619410790	2213	2	99	63	56	1974	1792	41	13	False	13059	Spring Sunshine Cup	7653080.0	Yangon Galacticos	8309640.0	Dream Maker
369	5965271875	4998905922	48	1619409351	1899	2	390	63	63	2038	1844	31	13	False	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8126892.0	Team Magma	8261500.0	Xtreme  Gaming
370	5965253475	4998906098	48	1619408283	2924	2	314	51	15	966	52	26	33	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	7101094.0	Wind and Rain	8262639.0	Electronic Boys
371	5965234942	4998885778	48	1619406779	2323	2	2	59	63	772	1796	14	31	True	13059	Spring Sunshine Cup	8309640.0	Dream Maker	7653080.0	Yangon Galacticos
372	5965187282	4998860189	48	1619403051	3203	2	126	59	0	1924	0	37	35	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8262639.0	Electronic Boys	7101094.0	Wind and Rain
373	5965148941	4998811721	48	1619398888	2158	2	191	48	63	1792	1975	17	38	True	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8262639.0	Electronic Boys	7101094.0	Wind and Rain
374	5965082396	4998758412	48	1619392068	2444	2	107	0	63	0	1974	16	31	True	13119	DPC Spring 21 Upper Division (NA) presented by BTS	39.0	Evil Geniuses	7819028.0	4 Zoomers
375	5965042909	4998717225	48	1619388578	1393	2	422	3	63	1540	1983	4	26	True	13119	DPC Spring 21 Upper Division (NA) presented by BTS	39.0	Evil Geniuses	7819028.0	4 Zoomers
376	5964992685	4998676589	48	1619384882	1921	2	23	48	63	1792	1854	20	35	True	12986	Octaexon League - Season 4	8081301.0	Typical NA 	8205424.0	The Cut
377	5964959134	4998654831	48	1619382739	2330	2	154	15	0	1588	0	36	11	False	13119	DPC Spring 21 Upper Division (NA) presented by BTS	8230918.0	sadboys	8260932.0	Black N Yellow
378	5964935205	4998635556	48	1619381397	2344	2	5	63	3	1956	1543	34	28	False	12986	Octaexon League - Season 4	8081301.0	Typical NA 	8205424.0	The Cut
379	5964870115	4998592212	48	1619377936	2771	2	22	63	0	1972	0	32	21	False	13119	DPC Spring 21 Upper Division (NA) presented by BTS	8230918.0	sadboys	8260932.0	Black N Yellow
380	5964781161	4998535889	48	1619374084	3252	2	0	51	63	388	1798	22	33	True	13116	ESL One DPC Eastern Europe Season 2 Upper Division	7119388.0	Team Spirit	7118032.0	Winstrike Team
381	5964721741	4998471774	48	1619371172	2549	2	163	63	0	1828	0	33	22	False	12903	YouTube SIVVIT - Big Russian Show	5167450.0	boths try again	8188432.0	WildWays
382	5964685089	4998440367	48	1619370218	1911	2	195	19	63	518	1830	9	21	True	13116	ESL One DPC Eastern Europe Season 2 Upper Division	7119388.0	Team Spirit	7118032.0	Winstrike Team
383	5964615436	4998387005	48	1619366997	2840	2	5	63	0	1926	0	51	43	False	12903	YouTube SIVVIT - Big Russian Show	6682572.0	Arrow Esports	5167450.0	boths try again
384	5964581547	4998360394	48	1619366124	2150	2	172	63	32	1974	1536	39	16	False	13116	ESL One DPC Eastern Europe Season 2 Upper Division	7119388.0	Team Spirit	7118032.0	Winstrike Team
385	5964524697	4998297488	48	1619363846	1793	2	127	63	50	2038	1920	37	20	False	12903	YouTube SIVVIT - Big Russian Show	8342607.0	.	5167450.0	boths try again
386	5964499924	4998298510	48	1619363068	2424	2	117	48	63	256	1974	23	60	True	10458	Mail.ru Esports	8119818.0	"МГТУ ""Станкин"""	8144172.0	xru-xru team
387	5964462751	4998274326	48	1619361882	2880	2	157	63	51	2036	260	35	26	False	12903	YouTube SIVVIT - Big Russian Show	8327581.0	kekwait123	8188432.0	WildWays
388	5964446084	4998255504	48	1619361364	2438	2	148	51	63	1540	1590	23	30	True	13102	MESA Pro Series #3	8392570.0	Latea	8342471.0	Valhalla 
389	5964377463	4998194410	48	1619359314	2123	2	0	0	63	0	1590	22	42	True	10458	Mail.ru Esports	8119818.0	"МГТУ ""Станкин"""	8144172.0	xru-xru team
390	5964366308	4998187392	48	1619359203	2078	2	357	15	63	1572	1974	17	18	True	13116	ESL One DPC Eastern Europe Season 2 Upper Division	36.0	Natus Vincere	8310936.0	AS Monaco Gambit
391	5964340327	4998143075	48	1619358152	1012	2	17	63	63	2047	1974	18	6	False	12903	YouTube SIVVIT - Big Russian Show				
392	5964320027	4998143189	48	1619357537	1812	2	119	48	63	1920	1983	22	46	True	12903	YouTube SIVVIT - Big Russian Show	5167450.0	boths try again	7567887.0	ELEMENTRIX
393	5964316727	4998117623	48	1619357435	933	2	275	63	63	1974	2047	1	28	True	12903	YouTube SIVVIT - Big Russian Show	8327581.0	kekwait123	8298324.0	m1xotimpizzu
394	5964309413	4998135112	48	1619357211	1799	2	0	63	63	1828	1983	14	31	True	12903	YouTube SIVVIT - Big Russian Show	8342607.0	.	8125824.0	BERKUT
395	5964297907	4998157230	48	1619356851	2423	2	178	23	63	1540	1847	26	46	True	13102	MESA Pro Series #3	8368597.0	iNNO GAMING	8238963.0	Uchirtai5ntolgoi
396	5964283332	4998122930	48	1619356392	2184	2	2	63	51	1828	262	41	23	False	13102	MESA Pro Series #3	8342471.0	Valhalla 	8392570.0	Latea
397	5964238803	4998097724	48	1619355301	2309	2	296	63	63	1972	1574	20	17	False	13116	ESL One DPC Eastern Europe Season 2 Upper Division	8310936.0	AS Monaco Gambit	36.0	Natus Vincere
398	5964205099	4998050974	48	1619353833	1713	2	115	63	3	1974	1540	36	17	False	13102	MESA Pro Series #3	8238963.0	Uchirtai5ntolgoi	8368597.0	iNNO GAMING
399	5964205009	4998051320	48	1619353893	1614	2	65	63	0	2046	0	43	10	False	10458	Mail.ru Esports	6242289.0	ILLUMINATI	8144172.0	xru-xru team
400	5964204493	4998043329	48	1619353810	1348	2	165	63	0	2047	0	32	10	False	12903	YouTube SIVVIT - Big Russian Show	8384311.0	zxc дорожник	8188432.0	WildWays
401	5964174042	4998042654	48	1619352746	2480	2	0	48	63	256	1846	35	48	True	12903	YouTube SIVVIT - Big Russian Show	3323821.0	HardMode	6682572.0	Arrow Esports
402	5964173512	4998059452	48	1619352727	3211	2	7	63	0	1956	0	44	40	False	12903	YouTube SIVVIT - Big Russian Show				
403	5964171525	4998045391	48	1619352657	1945	2	0	63	60	2046	1792	38	25	False	13102	MESA Pro Series #3	8392570.0	Latea	8342471.0	Valhalla 
404	5964170543	4998020498	48	1619352621	1501	2	194	63	3	2047	1542	34	19	False	12903	YouTube SIVVIT - Big Russian Show	2745997.0	PHARAOHSTROITHRAMv2.0	5167450.0	boths try again
405	5964170030	4998021283	48	1619352602	985	2	115	63	63	1975	1974	6	22	True	12903	YouTube SIVVIT - Big Russian Show	8327581.0	kekwait123	6249840.0	Pay to WIN
406	5964159845	4998049324	48	1619352235	3145	2	0	0	63	0	1958	48	55	True	12903	YouTube SIVVIT - Big Russian Show	8342607.0	.		
407	5964092808	4998007834	48	1619349708	3905	2	13	48	51	1280	772	28	34	False	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	8204512.0	Elephant	6209804.0	Royal Never Give Up
408	5964062599	4997947347	48	1619348486	1783	2	188	51	63	388	1846	15	48	True	10458	Mail.ru Esports	8119818.0	"МГТУ ""Станкин"""	7565651.0	Cyberbullying
409	5964061429	4997952503	48	1619348388	2335	2	259	63	47	1924	54	35	32	False	13102	MESA Pro Series #3	8342471.0	Valhalla 	8392523.0	Not Last Place
410	5964060253	4997949401	48	1619348702	1839	2	107	63	63	2020	1846	11	34	True	13117	ESL One DPC Eastern Europe Season 2 Lower Division	8352473.0	Fantastic Five	8376696.0	Prosti Esli
411	5964050518	4997943980	48	1619347919	2259	2	206	15	63	1540	1958	33	40	True	13102	MESA Pro Series #3				
412	5964037727	4997947765	48	1619347366	2553	2	3	51	48	1796	256	43	36	False	13102	MESA Pro Series #3	8368597.0	iNNO GAMING	8238963.0	Uchirtai5ntolgoi
413	5963980106	4997887203	48	1619344833	2167	2	67	63	63	1828	1975	18	40	True	13102	MESA Pro Series #3	8392523.0	Not Last Place	8342471.0	Valhalla 
414	5963977839	4997906778	48	1619344728	3461	2	7	63	1	1828	1536	23	25	False	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	8204512.0	Elephant	6209804.0	Royal Never Give Up
415	5963970902	4997875484	48	1619344418	1927	2	95	63	63	1798	1975	21	41	True	12942	OEDL Fall Invitational	8062847.0	Galaxy Racer Esports	8261554.0	Army Geniuses
416	5963958434	4997890666	48	1619344513	2527	2	112	0	63	0	1847	26	41	True	13117	ESL One DPC Eastern Europe Season 2 Lower Division	8352473.0	Fantastic Five	8376696.0	Prosti Esli
417	5963950950	4997868724	48	1619343520	2061	2	39	63	19	1956	1542	32	20	False	13102	MESA Pro Series #3	8273649.0	darkhangang	8392570.0	Latea
418	5963906337	4997840837	48	1619341480	2671	2	0	63	3	2038	1030	40	30	False	13102	MESA Pro Series #3	8368597.0	iNNO GAMING	8336220.0	The Infinity Gauntlet
419	5963901267	4997822153	48	1619341246	1976	2	106	63	63	2036	1952	38	14	False	12929	i-联赛	4.0	EHOME	6209166.0	Team Aster
420	5963900505	4997813697	48	1619341213	1577	2	194	63	63	1828	1975	22	48	True	12942	OEDL Fall Invitational	8062847.0	Galaxy Racer Esports	8169775.0	Lilgun 
421	5963871920	4997802436	48	1619340074	1927	2	88	15	51	1588	1926	61	40	False	13059	Spring Sunshine Cup	8309640.0	Dream Maker	8254195.0	Demon Slayer
422	5963869423	4997801179	48	1619339778	1826	2	0	51	63	1924	1975	15	25	True	13102	MESA Pro Series #3	8392523.0	Not Last Place	8273649.0	darkhangang
423	5963850656	4997804064	48	1619338899	3181	2	104	15	3	1572	4	45	51	False	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8262566.0	Dragon	8124688.0	LBZS
424	5963828161	4997784377	48	1619337844	2706	2	440	51	51	1540	262	37	32	False	13102	MESA Pro Series #3	8384924.0	Boys on the Run	8238963.0	Uchirtai5ntolgoi
425	5963826842	4997766819	48	1619337778	1596	2	265	63	63	1956	1975	11	32	True	12929	i-联赛	6209166.0	Team Aster	4.0	EHOME
426	5963821683	4997754513	48	1619337530	1671	2	3	60	63	2016	1974	28	49	True	13059	Spring Sunshine Cup	8309640.0	Dream Maker	8254195.0	Demon Slayer
427	5963820005	4997767129	48	1619337832	2092	2	201	49	63	256	1847	21	38	True	12942	OEDL Fall Invitational	8062847.0	Galaxy Racer Esports	8169775.0	Lilgun 
428	5963811577	4997750295	48	1619337050	1876	2	0	63	15	2038	1540	43	12	False	13102	MESA Pro Series #3	8368597.0	iNNO GAMING	8336220.0	The Infinity Gauntlet
429	5963776344	4997731914	48	1619335307	2167	2	123	0	63	1536	1982	17	44	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8124688.0	LBZS	8262566.0	Dragon
430	5963772680	4997743384	48	1619335125	2929	2	101	63	50	1828	1792	46	30	False	13102	MESA Pro Series #3	8273649.0	darkhangang	8392523.0	Not Last Place
431	5963769996	4997712545	48	1619335357	1145	2	3	63	63	2038	1983	14	36	True	13059	Spring Sunshine Cup	8254195.0	Demon Slayer	8309640.0	Dream Maker
432	5963756799	4997701866	48	1619334318	1410	2	146	63	63	1796	1983	14	35	True	12942	OEDL Fall Invitational	5109000.0	ReckoninG Esports	6738815.0	Cignal Ultra
433	5963755793	4997737047	48	1619334267	3229	2	0	48	63	0	1844	0	0	True	13102	MESA Pro Series #3	8273649.0	darkhangang	8392523.0	Not Last Place
434	5963742527	4997703594	48	1619333578	2168	2	194	63	0	1956	1536	29	32	False	13102	MESA Pro Series #3	8336220.0	The Infinity Gauntlet	8368597.0	iNNO GAMING
435	5963741695	4997718817	48	1619333533	2419	2	0	0	63	0	1846	33	45	True	13102	MESA Pro Series #3	8238963.0	Uchirtai5ntolgoi	8384924.0	Boys on the Run
436	5963740670	4997701824	48	1619333478	2256	2	46	63	3	1828	1028	30	19	False	12942	OEDL Fall Invitational	8222896.0	Ωmega Esports	8169775.0	Lilgun 
437	5963726294	4997673331	48	1619332714	1419	2	0	63	63	1952	1983	9	27	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8118983.0	phoenix gaming	8254195.0	Demon Slayer
438	5963708463	4997692148	48	1619331751	3086	2	0	60	15	288	1588	0	0	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8118983.0	phoenix gaming	8254195.0	Demon Slayer
439	5963697782	4997672554	48	1619331169	2006	2	171	63	51	1840	391	26	16	False	13102	MESA Pro Series #3	8392570.0	Latea	8342471.0	Valhalla 
440	5963695600	4997664059	48	1619331050	1968	2	147	63	48	1974	1792	29	12	False	12942	OEDL Fall Invitational	6738815.0	Cignal Ultra	5109000.0	ReckoninG Esports
441	5963686581	4997654095	48	1619330591	1602	2	347	48	63	1792	1983	8	31	True	12942	OEDL Fall Invitational	8169775.0	Lilgun 	8222896.0	Ωmega Esports
442	5963677705	4997653291	48	1619330050	2121	2	104	63	63	2036	1830	34	28	False	13102	MESA Pro Series #3	8238963.0	Uchirtai5ntolgoi	8368597.0	iNNO GAMING
443	5963671413	4997647479	48	1619329702	1723	2	0	51	63	388	1975	25	42	True	13102	MESA Pro Series #3	8336220.0	The Infinity Gauntlet	8384924.0	Boys on the Run
444	5963641035	4997621555	48	1619327959	1743	2	2	63	51	2038	1542	39	15	False	13102	MESA Pro Series #3	8392523.0	Not Last Place	8273649.0	darkhangang
445	5963632190	4997629502	48	1619327449	2956	2	111	63	0	1828	0	41	21	False	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8118983.0	phoenix gaming	8254195.0	Demon Slayer
446	5963628154	4997610014	48	1619327211	1668	2	70	63	63	2036	1975	31	38	True	13059	Spring Sunshine Cup	8238976.0	Calamity King	8374615.0	5CATS
447	5963619992	4997601724	48	1619326717	1409	2	73	63	63	2046	1844	32	9	False	13102	MESA Pro Series #3	8384924.0	Boys on the Run	8336220.0	The Infinity Gauntlet
448	5963619837	4997604345	48	1619326708	1360	2	5	31	63	1572	1975	10	21	True	13102	MESA Pro Series #3	8368597.0	iNNO GAMING	8238963.0	Uchirtai5ntolgoi
449	5963619538	4997625833	48	1619326689	2905	2	65	51	60	388	1824	42	34	True	13102	MESA Pro Series #3	8342471.0	Valhalla 	8392570.0	Latea
450	5963577067	4997574818	48	1619324118	1930	2	118	3	63	1540	1975	18	34	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8118983.0	phoenix gaming	8254195.0	Demon Slayer
451	5963574704	4997570663	48	1619323969	1607	2	1	51	63	262	1975	26	51	True	13059	Spring Sunshine Cup	8374615.0	5CATS	8238976.0	Calamity King
452	5963517467	4997531835	48	1619320745	1581	2	67	51	63	1798	1975	19	34	True	13059	Spring Sunshine Cup	8238976.0	Calamity King	8374615.0	5CATS
453	5963479938	4997498081	48	1619317523	1513	2	82	63	60	2046	1792	25	10	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8359314.0	Pecado Squad Gaming	8271508.0	DogChamp
454	5963427910	4997463916	48	1619313323	2164	2	370	63	0	2036	1536	46	11	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8359314.0	Pecado Squad Gaming	8271508.0	DogChamp
455	5963402796	4997434852	48	1619310922	1282	2	232	60	63	2032	1983	12	28	True	12986	Octaexon League - Season 4	8375259.0	BINOMISTAS	8254446.0	Black Ice
456	5963394044	4997432544	48	1619310060	1900	2	4	11	63	6	1974	19	32	True	13109	DPC Spring 21 League (SA) Upper Division presented by OGA 	7391077.0	Thunder Predator	8255756.0	SG esports
457	5963385642	4997422975	48	1619309430	1493	2	96	63	48	1982	1920	23	1	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8261882.0	felt	8230115.0	5ManMidas
458	5963367557	4997411846	48	1619307545	2059	2	112	3	63	1540	1830	25	32	True	12986	Octaexon League - Season 4	8375259.0	BINOMISTAS	8254446.0	Black Ice
459	5963351983	4997400171	48	1619306083	2109	2	276	51	63	260	1846	20	22	True	13109	DPC Spring 21 League (SA) Upper Division presented by OGA 	7391077.0	Thunder Predator	8255756.0	SG esports
